"REF_DATE","GEO","DGUID","Labour force characteristics","Gender","Age group","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016-08","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","14521.1","","","","1"
"2016-09","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","14535.8","","","","1"
"2016-10","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","14549.7","","","","1"
"2016-11","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","14562.7","","","","1"
"2016-12","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","14575.0","","","","1"
"2017-01","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","14591.7","","","","1"
"2017-02","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","14604.7","","","","1"
"2017-03","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","14620.6","","","","1"
"2017-04","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","14636.7","","","","1"
"2017-05","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","14657.1","","","","1"
"2017-06","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","14674.4","","","","1"
"2017-07","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","14693.3","","","","1"
"2017-08","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","14716.7","","","","1"
"2017-09","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","14734.8","","","","1"
"2017-10","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","14752.5","","","","1"
"2017-11","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","14769.6","","","","1"
"2017-12","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","14786.2","","","","1"
"2018-01","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","14809.3","","","","1"
"2018-02","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","14825.5","","","","1"
"2018-03","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","14844.9","","","","1"
"2018-04","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","14869.7","","","","1"
"2018-05","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","14890.3","","","","1"
"2018-06","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","14911.8","","","","1"
"2018-07","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","14936.4","","","","1"
"2018-08","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","14952.6","","","","1"
"2018-09","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","14968.8","","","","1"
"2018-10","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","14985.2","","","","1"
"2018-11","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","15000.0","","","","1"
"2018-12","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","15014.2","","","","1"
"2019-01","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","15031.7","","","","1"
"2019-02","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","15043.7","","","","1"
"2019-03","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","15058.6","","","","1"
"2019-04","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","15078.9","","","","1"
"2019-05","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","15096.7","","","","1"
"2019-06","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","15116.3","","","","1"
"2019-07","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","15145.2","","","","1"
"2019-08","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","15168.4","","","","1"
"2019-09","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","15195.7","","","","1"
"2019-10","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","15218.7","","","","1"
"2019-11","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","15239.9","","","","1"
"2019-12","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","15259.1","","","","1"
"2020-01","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","15279.2","","","","1"
"2020-02","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","15299.1","","","","1"
"2020-03","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","15321.8","","","","1"
"2020-04","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","15336.0","","","","1"
"2020-05","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","15348.6","","","","1"
"2020-06","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","15366.1","","","","1"
"2020-07","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","15381.9","","","","1"
"2020-08","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","15396.1","","","","1"
"2020-09","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","15411.8","","","","1"
"2020-10","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","15421.7","","","","1"
"2020-11","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","15429.1","","","","1"
"2020-12","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","15433.3","","","","1"
"2021-01","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","15439.2","","","","1"
"2021-02","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","15448.5","","","","1"
"2021-03","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","15455.6","","","","1"
"2021-04","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","15462.0","","","","1"
"2021-05","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","15468.4","","","","1"
"2021-06","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","15482.2","","","","1"
"2021-07","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","15497.4","","","","1"
"2021-08","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","15516.4","","","","1"
"2021-09","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","15532.2","","","","1"
"2021-10","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","15551.5","","","","1"
"2021-11","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","15572.9","","","","1"
"2021-12","Canada","2021A000011124","Population","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062818","1.1.2.1.1.1","15594.2","","","","1"
